season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20062007,786,COL,2007-02-03,3,0 days 00:18:38.000000000,0 days 00:19:29.000000000,,0 days 00:00:51.000000000,,
20062007,102,VAN,2006-10-20,3,0 days 00:19:16.000000000,0 days 00:19:34.000000000,,0 days 00:00:18.000000000,,
20062007,552,COL,2006-12-27,3,0 days 00:19:15.000000000,,,,,0 days 00:00:45.000000000
20062007,944,MTL,2007-02-27,3,0 days 00:18:14.000000000,,0 days 00:19:05.000000000,,0 days 00:00:51.000000000,
20062007,944,MTL,2007-02-27,3,0 days 00:19:58.000000000,,,,,0 days 00:00:02.000000000
20062007,381,CAR,2006-12-02,3,0 days 00:17:25.000000000,,,,,0 days 00:02:35.000000000
20062007,114,CHI,2006-10-21,3,0 days 00:19:15.000000000,,,,,0 days 00:00:45.000000000
20062007,817,VAN,2007-02-07,3,0 days 00:18:49.000000000,,0 days 00:19:04.000000000,,0 days 00:00:15.000000000,
20062007,817,VAN,2007-02-07,3,0 days 00:19:28.000000000,,0 days 00:19:56.000000000,,0 days 00:00:28.000000000,
20062007,1064,MTL,2007-03-16,3,0 days 00:18:43.000000000,,0 days 00:18:55.000000000,,0 days 00:00:12.000000000,
20062007,378,L.A,2006-12-02,3,0 days 00:18:42.000000000,0 days 00:19:27.000000000,,0 days 00:00:45.000000000,,
20062007,378,L.A,2006-12-02,3,0 days 00:19:40.000000000,,,,,0 days 00:00:20.000000000
20062007,1208,L.A,2007-04-05,3,0 days 00:18:47.000000000,,,,,0 days 00:01:13.000000000
20062007,397,TOR,2006-12-05,3,0 days 00:18:41.000000000,,0 days 00:19:03.000000000,,0 days 00:00:22.000000000,
20062007,840,CAR,2007-02-10,3,0 days 00:19:39.000000000,,,,,0 days 00:00:21.000000000
20062007,1176,BOS,2007-04-01,3,0 days 00:18:18.000000000,,,,,0 days 00:01:42.000000000
20062007,143,L.A,2006-10-27,3,0 days 00:18:02.000000000,,,,,0 days 00:01:58.000000000
20062007,456,ATL,2006-12-13,3,0 days 00:18:54.000000000,,,,,0 days 00:01:06.000000000
20062007,1199,MTL,2007-04-05,3,0 days 00:18:08.000000000,,,,,0 days 00:01:52.000000000
20062007,790,BUF,2007-02-03,3,0 days 00:19:22.000000000,,,,,0 days 00:00:38.000000000
20062007,587,NYI,2007-01-01,3,0 days 00:19:14.000000000,,0 days 00:19:44.000000000,,0 days 00:00:30.000000000,
20062007,1048,S.J,2007-03-13,3,0 days 00:19:51.000000000,,,,,0 days 00:00:09.000000000
20062007,138,FLA,2006-10-26,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20062007,568,L.A,2006-12-29,3,0 days 00:17:48.000000000,,0 days 00:18:39.000000000,,0 days 00:00:51.000000000,
20062007,568,L.A,2006-12-29,3,0 days 00:19:26.000000000,0 days 00:19:52.000000000,,0 days 00:00:26.000000000,,
20062007,641,PIT,2007-01-09,3,0 days 00:19:21.000000000,,,,,0 days 00:00:39.000000000
20062007,704,OTT,2007-01-18,3,0 days 00:19:31.000000000,,,,,0 days 00:00:29.000000000
20062007,883,COL,2007-02-17,3,0 days 00:17:11.000000000,,0 days 00:17:35.000000000,,0 days 00:00:24.000000000,
20062007,180,PHI,2006-11-02,3,0 days 00:17:57.000000000,,0 days 00:18:26.000000000,,0 days 00:00:29.000000000,
20062007,180,PHI,2006-11-02,3,0 days 00:18:45.000000000,,0 days 00:19:03.000000000,,0 days 00:00:18.000000000,
20062007,37,T.B,2006-10-09,3,0 days 00:18:27.000000000,,,,,0 days 00:01:33.000000000
20062007,246,EDM,2006-11-12,3,0 days 00:18:39.000000000,,0 days 00:19:56.000000000,,0 days 00:01:17.000000000,
20062007,616,ANA,2007-01-05,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20062007,303,COL,2006-11-20,3,0 days 00:19:43.000000000,,,,,0 days 00:00:17.000000000
20062007,753,S.J,2007-01-28,3,0 days 00:18:27.000000000,,0 days 00:19:50.000000000,,0 days 00:01:23.000000000,
20062007,1009,NYI,2007-03-08,3,0 days 00:18:43.000000000,,,,,0 days 00:01:17.000000000
20062007,529,L.A,2006-12-23,3,0 days 00:16:06.000000000,,,,,0 days 00:03:54.000000000
20062007,250,OTT,2006-11-13,3,0 days 00:18:59.000000000,,0 days 00:19:48.000000000,,0 days 00:00:49.000000000,
20062007,745,N.J,2007-01-27,3,0 days 00:18:43.000000000,,0 days 00:19:39.000000000,,0 days 00:00:56.000000000,
20062007,315,FLA,2006-11-22,3,0 days 00:19:16.000000000,,0 days 00:19:47.000000000,,0 days 00:00:31.000000000,
20062007,968,N.J,2007-03-02,3,0 days 00:18:36.000000000,0 days 00:18:51.000000000,,0 days 00:00:15.000000000,,
20062007,76,COL,2006-10-16,3,0 days 00:19:12.000000000,,,,,0 days 00:00:48.000000000
20062007,76,COL,2006-10-16,3,0 days 00:19:12.000000000,,0 days 00:19:59.000000000,,0 days 00:00:47.000000000,
20062007,987,N.J,2007-03-04,3,0 days 00:18:49.000000000,,0 days 00:19:18.000000000,,0 days 00:00:29.000000000,
20062007,207,PHI,2006-11-06,3,0 days 00:18:27.000000000,,0 days 00:18:47.000000000,,0 days 00:00:20.000000000,
20062007,712,BUF,2007-01-19,3,0 days 00:18:57.000000000,0 days 00:19:20.000000000,,0 days 00:00:23.000000000,,
20062007,620,TOR,2007-01-06,3,0 days 00:18:41.000000000,,,,,0 days 00:01:19.000000000
20062007,509,OTT,2006-12-21,3,0 days 00:18:51.000000000,,0 days 00:19:07.000000000,,0 days 00:00:16.000000000,
20062007,1029,PHX,2007-03-10,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20062007,698,CGY,2007-01-17,3,0 days 00:19:08.000000000,,0 days 00:19:11.000000000,,0 days 00:00:03.000000000,
20062007,362,DAL,2006-11-29,3,0 days 00:18:40.000000000,,,,,0 days 00:01:20.000000000
20062007,1212,DAL,2007-04-06,3,0 days 00:19:46.000000000,0 days 00:19:53.000000000,,0 days 00:00:07.000000000,,
20062007,1091,N.J,2007-03-20,3,0 days 00:19:06.000000000,,,,,0 days 00:00:54.000000000
20062007,56,T.B,2006-10-13,3,0 days 00:19:32.000000000,,,,,0 days 00:00:28.000000000
20062007,724,DET,2007-01-20,3,0 days 00:18:48.000000000,,0 days 00:19:18.000000000,,0 days 00:00:30.000000000,
20062007,661,ATL,2007-01-12,3,0 days 00:18:38.000000000,,,,,0 days 00:01:22.000000000
20062007,1204,STL,2007-04-05,3,0 days 00:18:06.000000000,,,,,0 days 00:01:54.000000000
20062007,231,NSH,2006-11-10,3,0 days 00:17:42.000000000,,0 days 00:18:41.000000000,,0 days 00:00:59.000000000,
20062007,1087,EDM,2007-03-19,3,0 days 00:19:34.000000000,,,,,0 days 00:00:26.000000000
20062007,548,NYI,2006-12-27,3,0 days 00:18:39.000000000,,,,,0 days 00:01:21.000000000
20062007,1068,CBJ,2007-03-16,3,0 days 00:18:13.000000000,,0 days 00:19:21.000000000,,0 days 00:01:08.000000000,
20062007,323,CBJ,2006-11-24,3,0 days 00:18:35.000000000,,,,,0 days 00:01:25.000000000
20062007,289,FLA,2006-11-18,3,0 days 00:18:49.000000000,,0 days 00:19:19.000000000,,0 days 00:00:30.000000000,
20062007,17,BUF,2006-10-06,3,0 days 00:19:04.000000000,0 days 00:19:45.000000000,,0 days 00:00:41.000000000,,
20062007,1228,BUF,2007-04-08,3,0 days 00:19:04.000000000,,,,,0 days 00:00:56.000000000
20062007,358,ANA,2006-11-28,3,0 days 00:19:12.000000000,0 days 00:19:43.000000000,,0 days 00:00:31.000000000,,
20062007,83,DAL,2006-10-17,3,0 days 00:18:40.000000000,,,,,0 days 00:01:20.000000000
20062007,421,PHI,2006-12-08,3,0 days 00:18:40.000000000,,,,,0 days 00:01:20.000000000
20062007,1044,BUF,2007-03-13,3,0 days 00:19:14.000000000,0 days 00:19:53.000000000,,0 days 00:00:39.000000000,,
20062007,1101,L.A,2007-03-21,3,0 days 00:18:53.000000000,,0 days 00:19:02.000000000,,0 days 00:00:09.000000000,
20062007,1101,L.A,2007-03-21,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20062007,837,WSH,2007-02-10,3,0 days 00:18:33.000000000,,0 days 00:19:30.000000000,,0 days 00:00:57.000000000,
20062007,1013,PHX,2007-03-08,3,0 days 00:18:47.000000000,,,,,0 days 00:01:13.000000000
20062007,476,BUF,2006-12-16,3,0 days 00:18:44.000000000,,,,,0 days 00:01:16.000000000
20062007,925,BUF,2007-02-24,3,0 days 00:19:57.000000000,,,,,0 days 00:00:03.000000000
20062007,1156,PHX,2007-03-29,3,0 days 00:18:34.000000000,0 days 00:18:39.000000000,,0 days 00:00:05.000000000,,
20062007,1156,PHX,2007-03-29,3,0 days 00:19:32.000000000,,,,,0 days 00:00:28.000000000
20062007,533,ANA,2006-12-23,3,0 days 00:17:53.000000000,,,,,0 days 00:02:07.000000000
20062007,749,CHI,2007-01-28,3,0 days 00:18:49.000000000,0 days 00:19:16.000000000,,0 days 00:00:27.000000000,,
20062007,899,EDM,2007-02-20,3,0 days 00:18:36.000000000,0 days 00:19:40.000000000,,0 days 00:01:04.000000000,,
20062007,933,WSH,2007-02-25,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20062007,460,FLA,2006-12-14,3,0 days 00:19:21.000000000,,,,,0 days 00:00:39.000000000
20062007,1005,BOS,2007-03-08,3,0 days 00:17:35.000000000,0 days 00:18:24.000000000,,0 days 00:00:49.000000000,,
20062007,1005,BOS,2007-03-08,3,0 days 00:18:37.000000000,,,,,0 days 00:01:23.000000000
20062007,525,N.J,2006-12-23,3,0 days 00:18:54.000000000,,0 days 00:19:33.000000000,,0 days 00:00:39.000000000,
20062007,1140,STL,2007-03-27,3,0 days 00:17:37.000000000,,,,,0 days 00:02:23.000000000
20062007,876,EDM,2007-02-17,3,0 days 00:18:41.000000000,0 days 00:18:57.000000000,,0 days 00:00:16.000000000,,
20062007,876,EDM,2007-02-17,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20062007,437,NSH,2006-12-09,3,0 days 00:18:48.000000000,,,,,0 days 00:01:12.000000000
20062007,1117,PHI,2007-03-24,3,0 days 00:18:52.000000000,,,,,0 days 00:01:08.000000000
20062007,436,COL,2006-12-09,3,0 days 00:17:50.000000000,,,,,0 days 00:02:10.000000000
20062007,965,PHX,2007-03-01,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20062007,94,N.J,2006-10-19,3,0 days 00:18:55.000000000,0 days 00:19:48.000000000,,0 days 00:00:53.000000000,,
20062007,820,PHI,2007-02-08,3,0 days 00:18:17.000000000,0 days 00:18:36.000000000,,0 days 00:00:19.000000000,,
20062007,123,VAN,2006-10-23,3,0 days 00:18:33.000000000,,,,,0 days 00:01:27.000000000
20062007,573,MTL,2006-12-30,3,0 days 00:18:25.000000000,,,,,0 days 00:01:35.000000000
20062007,932,L.A,2007-02-24,3,0 days 00:19:20.000000000,0 days 00:19:56.000000000,,0 days 00:00:36.000000000,,
20062007,1004,PHX,2007-03-07,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20062007,174,CGY,2006-11-01,3,0 days 00:19:49.000000000,,,,,0 days 00:00:11.000000000
20062007,1141,EDM,2007-03-27,3,0 days 00:18:45.000000000,,,,,0 days 00:01:15.000000000
20062007,318,CHI,2006-11-22,3,0 days 00:17:50.000000000,,0 days 00:19:23.000000000,,0 days 00:01:33.000000000,
20062007,748,L.A,2007-01-27,3,0 days 00:18:58.000000000,,,,,0 days 00:01:02.000000000
20062007,1012,CGY,2007-03-08,3,0 days 00:16:40.000000000,,,,,0 days 00:03:20.000000000
20062007,924,MTL,2007-02-24,3,0 days 00:19:33.000000000,,,,,0 days 00:00:27.000000000
20062007,1157,L.A,2007-03-29,3,0 days 00:19:45.000000000,,0 days 00:19:49.000000000,,0 days 00:00:04.000000000,
20062007,162,CHI,2006-10-30,3,0 days 00:18:44.000000000,,0 days 00:19:32.000000000,,0 days 00:00:48.000000000,
20062007,532,CHI,2006-12-23,3,0 days 00:18:44.000000000,,,,,0 days 00:01:16.000000000
20062007,82,VAN,2006-10-17,3,0 days 00:17:28.000000000,0 days 00:17:31.000000000,,0 days 00:00:03.000000000,,
20062007,82,VAN,2006-10-17,3,0 days 00:19:13.000000000,,,,,0 days 00:00:47.000000000
20062007,973,S.J,2007-03-02,3,0 days 00:18:53.000000000,,,,,0 days 00:01:07.000000000
20062007,565,CHI,2006-12-29,3,0 days 00:18:54.000000000,,0 days 00:19:49.000000000,,0 days 00:00:55.000000000,
20062007,1100,NSH,2007-03-21,3,0 days 00:19:22.000000000,,,,,0 days 00:00:38.000000000
20062007,1229,CHI,2007-04-08,3,0 days 00:19:29.000000000,,,,,0 days 00:00:31.000000000
20062007,359,CBJ,2006-11-28,3,0 days 00:19:20.000000000,,,,,0 days 00:00:40.000000000
20062007,709,L.A,2007-01-18,3,0 days 00:18:11.000000000,,,,,0 days 00:01:49.000000000
20062007,1194,L.A,2007-04-03,3,0 days 00:18:54.000000000,,0 days 00:19:28.000000000,,0 days 00:00:34.000000000,
20062007,288,NYR,2006-11-18,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20062007,772,N.J,2007-02-01,3,0 days 00:18:56.000000000,0 days 00:19:28.000000000,,0 days 00:00:32.000000000,,
20062007,549,PIT,2006-12-27,3,0 days 00:18:33.000000000,,0 days 00:19:41.000000000,,0 days 00:01:08.000000000,
20062007,1086,PIT,2007-03-19,3,0 days 00:19:26.000000000,,0 days 00:19:26.000000000,,0 days 00:00:00.000000000,
20062007,660,L.A,2007-01-11,3,0 days 00:18:11.000000000,,0 days 00:18:34.000000000,,0 days 00:00:23.000000000,
20062007,949,PIT,2007-02-27,3,0 days 00:18:26.000000000,,,,,0 days 00:01:34.000000000
20062007,699,PHX,2007-01-17,3,0 days 00:19:19.000000000,,,,,0 days 00:00:41.000000000
20062007,226,ANA,2006-11-09,3,0 days 00:19:13.000000000,,,,,0 days 00:00:47.000000000
20062007,1213,PHI,2007-04-07,3,0 days 00:18:58.000000000,0 days 00:18:58.000000000,0 days 00:19:31.000000000,0 days 00:00:00.000000000,0 days 00:00:33.000000000,
20062007,676,EDM,2007-01-13,3,0 days 00:18:45.000000000,,,,,0 days 00:01:15.000000000
20062007,158,CGY,2006-10-28,3,0 days 00:19:15.000000000,,,,,0 days 00:00:45.000000000
20062007,1182,DAL,2007-04-02,3,0 days 00:18:44.000000000,,0 days 00:19:36.000000000,,0 days 00:00:52.000000000,
20062007,764,NSH,2007-01-30,3,0 days 00:18:55.000000000,0 days 00:19:20.000000000,,0 days 00:00:25.000000000,,
20062007,764,NSH,2007-01-30,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20062007,334,TOR,2006-11-25,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20062007,343,CGY,2006-11-25,3,0 days 00:18:43.000000000,,,,,0 days 00:01:17.000000000
20062007,969,OTT,2007-03-02,3,0 days 00:18:21.000000000,,,,,0 days 00:01:39.000000000
20062007,77,EDM,2006-10-16,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20062007,251,PHI,2006-11-13,3,0 days 00:19:24.000000000,,,,,0 days 00:00:36.000000000
20062007,744,MIN,2007-01-27,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20062007,314,PIT,2006-11-22,3,0 days 00:18:45.000000000,0 days 00:19:30.000000000,,0 days 00:00:45.000000000,,
20062007,197,PHI,2006-11-04,3,0 days 00:18:24.000000000,,,,,0 days 00:01:36.000000000
20062007,894,PHI,2007-02-19,3,0 days 00:18:36.000000000,,0 days 00:19:28.000000000,,0 days 00:00:52.000000000,
20062007,20,OTT,2006-10-07,3,0 days 00:18:54.000000000,,,,,0 days 00:01:06.000000000
20062007,482,T.B,2006-12-16,3,0 days 00:18:47.000000000,0 days 00:19:04.000000000,,0 days 00:00:17.000000000,,
20062007,482,T.B,2006-12-16,3,0 days 00:19:38.000000000,,,,,0 days 00:00:22.000000000
20062007,247,CBJ,2006-11-12,3,0 days 00:19:24.000000000,,,,,0 days 00:00:36.000000000
20062007,617,PHI,2007-01-06,3,0 days 00:17:33.000000000,0 days 00:18:05.000000000,,0 days 00:00:32.000000000,,
20062007,882,PHX,2007-02-17,3,0 days 00:18:45.000000000,,0 days 00:19:49.000000000,,0 days 00:01:04.000000000,
20062007,928,ATL,2007-02-24,3,0 days 00:18:21.000000000,,0 days 00:19:52.000000000,,0 days 00:01:31.000000000,
20062007,494,PHI,2006-12-19,3,0 days 00:19:06.000000000,,,,,0 days 00:00:54.000000000
20062007,640,BOS,2007-01-09,3,0 days 00:18:29.000000000,,0 days 00:18:53.000000000,,0 days 00:00:24.000000000,
20062007,1225,COL,2007-04-07,3,0 days 00:19:02.000000000,,0 days 00:19:36.000000000,,0 days 00:00:34.000000000,
20062007,355,T.B,2006-11-28,3,0 days 00:18:06.000000000,,0 days 00:18:51.000000000,,0 days 00:00:45.000000000,
20062007,586,NSH,2007-01-01,3,0 days 00:18:41.000000000,,0 days 00:19:11.000000000,,0 days 00:00:30.000000000,
20062007,586,NSH,2007-01-01,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20062007,569,ATL,2006-12-30,3,0 days 00:18:08.000000000,,0 days 00:18:13.000000000,,0 days 00:00:05.000000000,
20062007,284,TOR,2006-11-18,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20062007,791,NYR,2007-02-03,3,0 days 00:19:06.000000000,,,,,0 days 00:00:54.000000000
20062007,841,ATL,2007-02-10,3,0 days 00:18:35.000000000,,,,,0 days 00:01:25.000000000
20062007,904,CGY,2007-02-20,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20062007,683,CGY,2007-01-15,3,0 days 00:19:02.000000000,,0 days 00:19:39.000000000,,0 days 00:00:37.000000000,
20062007,729,BUF,2007-01-26,3,0 days 00:19:41.000000000,,,,,0 days 00:00:19.000000000
20062007,1209,CGY,2007-04-05,3,0 days 00:18:48.000000000,,,,,0 days 00:01:12.000000000
20062007,545,L.A,2006-12-26,3,0 days 00:18:42.000000000,0 days 00:19:22.000000000,,0 days 00:00:40.000000000,,
20062007,115,DET,2006-10-21,3,0 days 00:19:38.000000000,,,,,0 days 00:00:22.000000000
20062007,953,CBJ,2007-02-27,3,0 days 00:19:08.000000000,0 days 00:19:31.000000000,,0 days 00:00:23.000000000,,
20062007,953,CBJ,2007-02-27,3,0 days 00:19:39.000000000,,,,,0 days 00:00:21.000000000
20062007,695,ANA,2007-01-16,3,0 days 00:15:23.000000000,,0 days 00:16:22.000000000,,0 days 00:00:59.000000000,
20062007,380,T.B,2006-12-02,3,0 days 00:15:36.000000000,,,,,0 days 00:04:24.000000000
20062007,800,NYR,2007-02-05,3,0 days 00:18:59.000000000,,,,,0 days 00:01:01.000000000
20062007,103,CHI,2006-10-20,3,0 days 00:19:45.000000000,,,,,0 days 00:00:15.000000000
20062007,1073,NYI,2007-03-17,3,0 days 00:19:01.000000000,,0 days 00:19:17.000000000,,0 days 00:00:16.000000000,
20062007,1073,NYI,2007-03-17,3,0 days 00:19:31.000000000,,0 days 00:19:54.000000000,,0 days 00:00:23.000000000,
20062007,292,DET,2006-11-18,3,0 days 00:19:00.000000000,0 days 00:19:56.000000000,,0 days 00:00:56.000000000,,
20062007,768,NYR,2007-01-31,3,0 days 00:19:42.000000000,,,,,0 days 00:00:18.000000000
20062007,787,CHI,2007-02-03,3,0 days 00:17:47.000000000,,,,,0 days 00:02:13.000000000
20062007,504,CHI,2006-12-20,3,0 days 00:18:40.000000000,,,,,0 days 00:01:20.000000000
20062007,154,STL,2006-10-28,3,0 days 00:18:31.000000000,,,,,0 days 00:01:29.000000000
20062007,1024,WSH,2007-03-10,3,0 days 00:18:40.000000000,,0 days 00:19:11.000000000,,0 days 00:00:31.000000000,
